site,plot,plot_number,species,date,pd_md,year,water_potential_mpa,notes,tree,month
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.821,NA,2051,4
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.607,NA,2051,4
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.91,NA,2051,4
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.563,NA,2045,4
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.54,NA,2045,4
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.867,NA,2045,4
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.435,NA,2045,4
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.789,NA,2045,4
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.547,NA,2045,4
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.63,NA,2042,4
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.71,NA,2042,4
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.273,NA,2042,4
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.655,NA,2042,4
Serpentine,Serpentine,NA,blue oak,2024-04-12,pd,2024,0.574,NA,2042,4
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.275,NA,2009,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.3,NA,2009,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.325,NA,2009,5
Lisque,Ridge,NA,live oak,2024-05-30,pd,2024,0.225,NA,2301,5
Lisque,Ridge,NA,live oak,2024-05-30,pd,2024,0.25,NA,2301,5
Lisque,Ridge,NA,live oak,2024-05-30,pd,2024,0.3,NA,2301,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.1,NA,2331,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.125,NA,2331,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.325,NA,2331,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.35,NA,2331,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.25,NA,2331,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.2,NA,2331,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.25,NA,2331,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.15,NA,2343,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.15,NA,2343,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.125,NA,2343,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.175,NA,2343,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.175,"extra tree, not on main list",2344,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.25,"extra tree, not on main list",2344,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.3,"extra tree, not on main list",2344,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.25,"extra tree, not on main list",2344,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.15,NA,2345,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.15,NA,2345,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.175,NA,2345,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.25,NA,2345,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.75,NA,2345,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.75,NA,2345,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.175,NA,2345,5
Lisque,Hobbiton,NA,live oak,2024-05-30,pd,2024,0.25,NA,2345,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.25,NA,2346,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.275,NA,2346,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.3,NA,2346,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.25,NA,2346,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.275,NA,2347,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.325,NA,2347,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.475,NA,2347,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.25,NA,2347,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.275,NA,2370,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.3,NA,2370,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.225,NA,2370,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.275,NA,2370,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.25,NA,2371,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.3,NA,2371,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.31,NA,2371,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.328,NA,2372,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2372,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2372,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.375,NA,2372,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.4,NA,2372,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.275,NA,2375,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.25,NA,2375,5
Lisque,Hobbiton,NA,blue oak,2024-05-30,pd,2024,0.25,NA,2375,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.275,NA,2352,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.3,NA,2352,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.35,NA,2352,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.275,NA,2352,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.225,prob y0,2354,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.25,prob y0,2354,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.25,prob y0,2354,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.225,NA,2360,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.25,NA,2360,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.275,NA,2360,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.475,NA,2365,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.5,NA,2365,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.65,NA,2365,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.6,NA,2365,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.325,NA,2365,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2365,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.45,NA,2365,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2365,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.225,NA,2367,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.25,NA,2367,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.325,NA,2367,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.449,NA,2369,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.51,NA,2369,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.423,NA,2369,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.501,NA,2369,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.175,"extra tree, not on main list",2373,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.2,"extra tree, not on main list",2373,5
Lisque,Middle Earth,NA,blue oak,2024-05-30,pd,2024,0.175,"extra tree, not on main list",2373,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.375,NA,2376,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.375,NA,2376,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.4,NA,2376,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.425,NA,2376,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.178,second set; possibly a different tree,2376,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.15,second set; possibly a different tree,2376,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.2,second set; possibly a different tree,2376,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.225,second set; possibly a different tree,2376,5
Lisque,Middle Earth,NA,live oak,2024-05-30,pd,2024,0.25,second set; possibly a different tree,2376,5
Lisque,Rohan,NA,live oak,2024-05-30,pd,2024,0.276,prob y0?,2377,5
Lisque,Rohan,NA,live oak,2024-05-30,pd,2024,0.158,prob y0?,2377,5
Lisque,Rohan,NA,live oak,2024-05-30,pd,2024,0.166,prob y0?,2377,5
Lisque,Rohan,NA,live oak,2024-05-30,pd,2024,0.246,prob y0?,2377,5
Lisque,Rohan,NA,blue oak,2024-05-30,pd,2024,0.25,NA,2378,5
Lisque,Rohan,NA,blue oak,2024-05-30,pd,2024,0.25,NA,2378,5
Lisque,Rohan,NA,blue oak,2024-05-30,pd,2024,0.3,NA,2378,5
Lisque,Rohan,NA,blue oak,2024-05-30,pd,2024,0.325,NA,2379,5
Lisque,Rohan,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2379,5
Lisque,Rohan,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2379,5
Lisque,Rohan,NA,blue oak,2024-05-30,pd,2024,0.425,NA,2379,5
Lisque,Rohan,NA,blue oak,2024-05-30,pd,2024,0.375,NA,2379,5
Lisque,Rohan,NA,blue oak,2024-05-30,pd,2024,0.375,NA,2379,5
Lisque,Rohan,NA,live oak,2024-05-30,pd,2024,0.35,NA,2380,5
Lisque,Rohan,NA,live oak,2024-05-30,pd,2024,0.4,NA,2380,5
Lisque,Rohan,NA,live oak,2024-05-30,pd,2024,0.15,NA,2380,5
Lisque,Rohan,NA,live oak,2024-05-30,pd,2024,0.4,NA,2380,5
Lisque,Rohan,NA,live oak,2024-05-30,pd,2024,0.35,NA,2380,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.45,NA,2010,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.475,NA,2010,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.55,NA,2010,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.5,NA,2010,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.375,NA,2010,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.5,NA,2010,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.275,NA,2011,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.3,NA,2011,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.325,NA,2011,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.425,NA,2381,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.45,NA,2381,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.425,NA,2381,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.45,NA,2381,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.475,NA,2381,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.425,NA,2381,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.399,NA,2382,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.108,NA,2382,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.153,NA,2382,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.338,NA,2382,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.244,NA,2382,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.275,NA,2383,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.275,NA,2383,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.3,NA,2383,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.225,NA,2383,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.25,NA,2383,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.32,NA,2383,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.237,NA,2384,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.238,NA,2384,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.238,NA,2384,5
Lisque,Weathertop,NA,blue oak,2024-05-30,pd,2024,0.264,NA,2384,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.55,NA,1478,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.5,NA,1478,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.3,NA,1478,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.5,NA,1478,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.35,NA,1478,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.3,NA,2004,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.7,NA,2004,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.2,NA,2004,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.4,NA,2004,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.2,NA,2005,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2005,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.25,NA,2005,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2005,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.65,NA,2006,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.6,NA,2006,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.45,NA,2006,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.5,NA,2006,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.5,NA,2006,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.5,NA,2007,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.5,NA,2007,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.55,NA,2007,5
Cucu Mesa,High,NA,blue oak,2024-05-30,pd,2024,0.45,NA,2007,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.5,NA,2012,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.55,NA,2012,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.65,NA,2012,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.5,NA,2012,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.4,NA,2013,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.45,NA,2013,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.5,NA,2013,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.55,NA,2013,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,NA,not collected,2013,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,NA,not collected,2013,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,NA,not collected,2013,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.8,NA,2016,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,1.1,NA,2016,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.9,NA,2016,5
Cucu Mesa,Low,NA,blue oak,2024-05-30,pd,2024,0.9,NA,2016,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.325,NA,2020,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.55,NA,2020,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.5,NA,2020,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.575,NA,2020,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.5,NA,2020,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.525,NA,2020,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.55,NA,2020,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.5,NA,2021,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.55,NA,2021,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.525,NA,2021,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2021,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.525,NA,2021,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.55,NA,2021,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.525,NA,2022,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.55,NA,2022,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.55,NA,2022,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.325,NA,2022,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.325,NA,2022,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.475,NA,2022,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.525,NA,2022,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.35,NA,2023,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.4,NA,2023,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.475,NA,2023,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.65,NA,2023,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.325,NA,2023,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.325,NA,2023,5
Chamise,Chamise,NA,live oak,2024-05-30,pd,2024,0.375,NA,2023,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.325,NA,2024,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.325,NA,2024,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2024,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.375,NA,2024,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.375,NA,2024,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.4,NA,2024,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.125,NA,2025,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.45,NA,2025,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.475,NA,2025,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.325,NA,2025,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2025,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.45,NA,2025,5
Chamise,Chamise,NA,blue oak,2024-05-30,pd,2024,0.45,NA,2025,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.65,NA,2026,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.75,NA,2026,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.75,NA,2026,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.65,NA,2026,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.4,NA,2027,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.6,NA,2027,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.55,NA,2027,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.95,NA,2028,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,1.25,NA,2028,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.65,NA,2028,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,1.1,NA,2028,5
Chamise,Shedd,NA,live oak,2024-05-30,pd,2024,0.35,NA,2029,5
Chamise,Shedd,NA,live oak,2024-05-30,pd,2024,0.425,NA,2029,5
Chamise,Shedd,NA,live oak,2024-05-30,pd,2024,0.45,NA,2029,5
Chamise,Shedd,NA,live oak,2024-05-30,pd,2024,0.25,NA,2030,5
Chamise,Shedd,NA,live oak,2024-05-30,pd,2024,0.325,NA,2030,5
Chamise,Shedd,NA,live oak,2024-05-30,pd,2024,0.325,NA,2030,5
Chamise,Shedd,NA,live oak,2024-05-30,pd,2024,0.35,NA,2030,5
Chamise,Shedd,NA,live oak,2024-05-30,pd,2024,0.45,NA,2030,5
Chamise,Shedd,NA,live oak,2024-05-30,pd,2024,0.375,NA,2030,5
Chamise,Shedd,NA,live oak,2024-05-30,pd,2024,0.375,NA,2030,5
Chamise,Shedd,NA,live oak,2024-05-30,pd,2024,0.55,NA,2030,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.325,NA,2031,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2031,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.36,NA,2031,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2031,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.35,NA,2031,5
Chamise,Shedd,NA,blue oak,2024-05-30,pd,2024,0.425,NA,2031,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.46,NA,2085,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.514,NA,2085,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.42,NA,2085,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.45,NA,2085,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.52,NA,2086,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.53,NA,2086,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.391,NA,2086,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.482,NA,2086,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.468,NA,2087,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.34,NA,2087,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.379,NA,2087,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.326,NA,2088,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.31,NA,2088,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.23,NA,2088,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.26,NA,2088,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.47,NA,2089,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.265,NA,2089,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.355,NA,2089,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.32,NA,2089,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.348,NA,2090,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.381,NA,2090,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.291,NA,2090,5
Pine Needle,Pine Needle,NA,blue oak,2024-05-30,pd,2024,0.314,NA,2090,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.273,NA,2091,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.289,NA,2091,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.116,NA,2091,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.187,NA,2091,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.213,maybe y0?,2092,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.221,maybe y0?,2092,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.176,maybe y0?,2092,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.213,maybe y0?,2092,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.229,most likely y0,2093,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.276,most likely y0,2093,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.421,most likely y0,2093,5
Pine Needle,Pine Needle,NA,live oak,2024-05-30,pd,2024,0.128,most likely y0,2093,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2040,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2040,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2040,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2041,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2041,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2041,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2043,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2043,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2043,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2044,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2044,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2044,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2045,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2045,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2045,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2046,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2046,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2046,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2047,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2047,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2047,5
Serpentine,Serpentine,NA,blue oak,2024-05-30,pd,2024,NA,NA,2048,5
